a01b8439e1e42ffcd286241b04d9b1b5,210acc529e4b9fc5546cb58cddcf0846,1475329553,108.94163,34.27109
a01b8439e1e42ffcd286241b04d9b1b5,210acc529e4b9fc5546cb58cddcf0846,1475329538,108.94242,34.27108
a01b8439e1e42ffcd286241b04d9b1b5,210acc529e4b9fc5546cb58cddcf0846,1475329565,108.94095,34.27112
a01b8439e1e42ffcd286241b04d9b1b5,210acc529e4b9fc5546cb58cddcf0846,1475329547,108.94186,34.27108
a01b8439e1e42ffcd286241b04d9b1b5,210acc529e4b9fc5546cb58cddcf0846,1475329559,108.94126,34.2711
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277629,108.94756,34.2753
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277623,108.94682,34.27534
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277626,108.9472,34.27523
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277659,108.95048,34.27588
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277605,108.94605,34.27678
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277608,108.94625,34.27666
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277617,108.94647,34.27583
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277665,108.95097,34.27588
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277647,108.94912,34.27578
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277668,108.95134,34.27588
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277641,108.94852,34.27571
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277653,108.94976,34.27585
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277650,108.94944,34.27582
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277611,108.94645,34.27641
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277620,108.94659,34.27557
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277638,108.94826,34.27567
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277662,108.9507,34.27588
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277635,108.94799,34.27563
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277632,108.94783,34.27549
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277656,108.9501,34.27587
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277644,108.94882,34.27574
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277677,108.95277,34.27588
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277698,108.956,34.27594
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277686,108.95409,34.27591
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277689,108.95456,34.27592
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277701,108.95646,34.27595
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277680,108.95324,34.27588
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277674,108.95228,34.27588
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277671,108.95179,34.27588
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277692,108.95506,34.27592
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277695,108.95554,34.27593
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277713,108.95799,34.27596
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277707,108.95733,34.27595
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277722,108.95869,34.27597
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277740,108.95943,34.27598
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277728,108.95916,34.27597
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277710,108.95768,34.27596
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277737,108.95943,34.27598
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277734,108.95943,34.27598
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277725,108.95895,34.27597
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277731,108.95928,34.27598
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277717,108.95828,34.27596
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277704,108.95692,34.27595
a01b8439e1e42ffcd286241b04d9b1b5,f11440a64a0f084fe346a398c62aa9ad,1475277719,108.95851,34.27596
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334773,108.9874,34.21696
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334743,108.98763,34.2172
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334770,108.98775,34.21676
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334749,108.9881,34.21746
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334782,108.986,34.21773
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334740,108.98738,34.21695
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334764,108.98841,34.21653
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334752,108.98842,34.2174
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334776,108.98698,34.2172
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334737,108.98712,34.21664
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334791,108.98468,34.21845
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334785,108.98554,34.21798
a01b8439e1e42ffcd286241b04d9b1b5,8c1490989064df3c02c75c63ecaa1a89,1475334746,108.98786,34.21739
