bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358435,108.91215,34.21711
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358447,108.91296,34.21834
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358441,108.91253,34.21765
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358438,108.91234,34.21738
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358444,108.91272,34.21796
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358432,108.91195,34.21681
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358429,108.9117,34.21647
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358462,108.91411,34.22015
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358453,108.91344,34.21909
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358465,108.91432,34.22049
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358468,108.91453,34.22083
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358459,108.91389,34.21982
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358456,108.91366,34.21945
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358450,108.9132,34.21872
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358516,108.91562,34.22259
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358525,108.91624,34.22354
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358498,108.9151,34.22176
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358474,108.91488,34.22141
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358531,108.91666,34.22416
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358492,108.9151,34.22176
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358507,108.91515,34.22185
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358495,108.9151,34.22176
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358558,108.91747,34.22545
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358552,108.91722,34.22503
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358528,108.91638,34.22375
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358477,108.91503,34.22166
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358546,108.91708,34.22481
bfb757daa8ef5b2465f68d4535afe8cc,4230724e3bc644f3e9f385f769a6cc79,1475358543,108.91708,34.22481
